timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120114150,10.3.0.2,30001,10.1.0.2,48618,4,0.0-1.0,2089464,16715712
20231120114151,10.3.0.2,30001,10.1.0.2,48618,4,1.0-2.0,2390648,19125184
20231120114152,10.3.0.2,30001,10.1.0.2,48618,4,2.0-3.0,2392096,19136768
20231120114153,10.3.0.2,30001,10.1.0.2,48618,4,3.0-4.0,2390648,19125184
20231120114154,10.3.0.2,30001,10.1.0.2,48618,4,4.0-5.0,2390648,19125184
20231120114155,10.3.0.2,30001,10.1.0.2,48618,4,5.0-6.0,2390648,19125184
20231120114156,10.3.0.2,30001,10.1.0.2,48618,4,6.0-7.0,2390648,19125184
20231120114157,10.3.0.2,30001,10.1.0.2,48618,4,7.0-8.0,2392096,19136768
20231120114158,10.3.0.2,30001,10.1.0.2,48618,4,8.0-9.0,2390648,19125184
20231120114159,10.3.0.2,30001,10.1.0.2,48618,4,9.0-10.0,2392096,19136768
20231120114200,10.3.0.2,30001,10.1.0.2,48618,4,10.0-11.0,2389200,19113600
20231120114201,10.3.0.2,30001,10.1.0.2,48618,4,11.0-12.0,2391488,19131904
20231120114202,10.3.0.2,30001,10.1.0.2,48618,4,12.0-13.0,2390648,19125184
20231120114203,10.3.0.2,30001,10.1.0.2,48618,4,13.0-14.0,2390648,19125184
20231120114204,10.3.0.2,30001,10.1.0.2,48618,4,14.0-15.0,2392096,19136768
20231120114205,10.3.0.2,30001,10.1.0.2,48618,4,15.0-16.0,2390648,19125184
20231120114206,10.3.0.2,30001,10.1.0.2,48618,4,16.0-17.0,2392096,19136768
20231120114207,10.3.0.2,30001,10.1.0.2,48618,4,17.0-18.0,2389200,19113600
20231120114208,10.3.0.2,30001,10.1.0.2,48618,4,18.0-19.0,2392096,19136768
20231120114209,10.3.0.2,30001,10.1.0.2,48618,4,19.0-20.0,2390648,19125184
20231120114210,10.3.0.2,30001,10.1.0.2,48618,4,20.0-21.0,2390648,19125184
20231120114211,10.3.0.2,30001,10.1.0.2,48618,4,21.0-22.0,2392208,19137664
20231120114212,10.3.0.2,30001,10.1.0.2,48618,4,22.0-23.0,2390648,19125184
20231120114213,10.3.0.2,30001,10.1.0.2,48618,4,23.0-24.0,2390648,19125184
20231120114214,10.3.0.2,30001,10.1.0.2,48618,4,24.0-25.0,2390648,19125184
20231120114215,10.3.0.2,30001,10.1.0.2,48618,4,25.0-26.0,2392096,19136768
20231120114216,10.3.0.2,30001,10.1.0.2,48618,4,26.0-27.0,2390648,19125184
20231120114217,10.3.0.2,30001,10.1.0.2,48618,4,27.0-28.0,2392096,19136768
20231120114218,10.3.0.2,30001,10.1.0.2,48618,4,28.0-29.0,2389200,19113600
20231120114219,10.3.0.2,30001,10.1.0.2,48618,4,29.0-30.0,2392096,19136768
20231120114219,10.3.0.2,30001,10.1.0.2,48618,4,0.0-30.4,72482816,19048254
20231120114219,10.3.0.2,0,10.1.0.2,0,-1,0.0-30.4,74572280,19597359
