timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120114129,10.4.0.2,30003,10.2.0.2,39506,4,0.0-1.0,579200,4633600
20231120114130,10.4.0.2,30003,10.2.0.2,39506,4,1.0-2.0,598024,4784192
20231120114131,10.4.0.2,30003,10.2.0.2,39506,4,2.0-3.0,596576,4772608
20231120114132,10.4.0.2,30003,10.2.0.2,39506,4,3.0-4.0,599472,4795776
20231120114133,10.4.0.2,30003,10.2.0.2,39506,4,4.0-5.0,596576,4772608
20231120114135,10.4.0.2,30003,10.2.0.2,39506,4,5.0-6.0,461912,3695296
20231120114135,10.4.0.2,30003,10.2.0.2,39506,4,6.0-7.0,734136,5873088
20231120114136,10.4.0.2,30003,10.2.0.2,39506,4,7.0-8.0,598024,4784192
20231120114137,10.4.0.2,30003,10.2.0.2,39506,4,8.0-9.0,598024,4784192
20231120114138,10.4.0.2,30003,10.2.0.2,39506,4,9.0-10.0,596576,4772608
20231120114139,10.4.0.2,30003,10.2.0.2,39506,4,10.0-11.0,598024,4784192
20231120114140,10.4.0.2,30003,10.2.0.2,39506,4,11.0-12.0,598024,4784192
20231120114141,10.4.0.2,30003,10.2.0.2,39506,4,12.0-13.0,598024,4784192
20231120114142,10.4.0.2,30003,10.2.0.2,39506,4,13.0-14.0,598024,4784192
20231120114143,10.4.0.2,30003,10.2.0.2,39506,4,14.0-15.0,596576,4772608
20231120114144,10.4.0.2,30003,10.2.0.2,39506,4,15.0-16.0,600920,4807360
20231120114145,10.4.0.2,30003,10.2.0.2,39506,4,16.0-17.0,595128,4761024
20231120114147,10.4.0.2,30003,10.2.0.2,39506,4,17.0-18.0,505352,4042816
20231120114147,10.4.0.2,30003,10.2.0.2,39506,4,18.0-19.0,690696,5525568
20231120114148,10.4.0.2,30003,10.2.0.2,39506,4,19.0-20.0,598024,4784192
20231120114149,10.4.0.2,30003,10.2.0.2,39506,4,20.0-21.0,249056,1992448
20231120114152,10.4.0.2,30003,10.2.0.2,39506,4,21.0-22.0,92672,741376
20231120114152,10.4.0.2,30003,10.2.0.2,39506,4,22.0-23.0,0,0
20231120114153,10.4.0.2,30003,10.2.0.2,39506,4,23.0-24.0,175208,1401664
20231120114153,10.4.0.2,30003,10.2.0.2,39506,4,24.0-25.0,211408,1691264
20231120114154,10.4.0.2,30003,10.2.0.2,39506,4,25.0-26.0,118736,949888
20231120114155,10.4.0.2,30003,10.2.0.2,39506,4,26.0-27.0,120184,961472
20231120114156,10.4.0.2,30003,10.2.0.2,39506,4,27.0-28.0,118736,949888
20231120114157,10.4.0.2,30003,10.2.0.2,39506,4,28.0-29.0,120184,961472
20231120114158,10.4.0.2,30003,10.2.0.2,39506,4,29.0-30.0,120184,961472
20231120114159,10.4.0.2,30003,10.2.0.2,39506,4,30.0-31.0,118736,949888
20231120114200,10.4.0.2,30003,10.2.0.2,39506,4,31.0-32.0,120184,961472
20231120114201,10.4.0.2,30003,10.2.0.2,39506,4,32.0-33.0,118736,949888
20231120114204,10.4.0.2,30003,10.2.0.2,39506,4,33.0-34.0,75296,602368
20231120114204,10.4.0.2,30003,10.2.0.2,39506,4,34.0-35.0,0,0
20231120114204,10.4.0.2,30003,10.2.0.2,39506,4,35.0-36.0,186792,1494336
20231120114205,10.4.0.2,30003,10.2.0.2,39506,4,36.0-37.0,217200,1737600
20231120114206,10.4.0.2,30003,10.2.0.2,39506,4,37.0-38.0,118736,949888
20231120114207,10.4.0.2,30003,10.2.0.2,39506,4,38.0-39.0,120184,961472
20231120114208,10.4.0.2,30003,10.2.0.2,39506,4,39.0-40.0,118736,949888
20231120114210,10.4.0.2,30003,10.2.0.2,39506,4,40.0-41.0,26064,208512
20231120114210,10.4.0.2,30003,10.2.0.2,39506,4,41.0-42.0,57920,463360
20231120114211,10.4.0.2,30003,10.2.0.2,39506,4,42.0-43.0,275120,2200960
20231120114212,10.4.0.2,30003,10.2.0.2,39506,4,43.0-44.0,118736,949888
20231120114213,10.4.0.2,30003,10.2.0.2,39506,4,44.0-45.0,120184,961472
20231120114214,10.4.0.2,30003,10.2.0.2,39506,4,45.0-46.0,120184,961472
20231120114215,10.4.0.2,30003,10.2.0.2,39506,4,46.0-47.0,118736,949888
20231120114216,10.4.0.2,30003,10.2.0.2,39506,4,47.0-48.0,120184,961472
20231120114217,10.4.0.2,30003,10.2.0.2,39506,4,48.0-49.0,118736,949888
20231120114218,10.4.0.2,30003,10.2.0.2,39506,4,49.0-50.0,120184,961472
20231120114220,10.4.0.2,30003,10.2.0.2,39506,4,50.0-51.0,336456,2691648
20231120114220,10.4.0.2,30003,10.2.0.2,39506,4,0.0-51.0,15990784,2506936
20231120114220,10.4.0.2,0,10.2.0.2,0,-1,0.0-51.0,16569984,2597740
