timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120103934,10.3.0.2,5001,10.1.0.2,36722,4,0.0-1.0,62524640,500197120
20231120103935,10.3.0.2,5001,10.1.0.2,36722,4,1.0-2.0,58645448,469163584
20231120103936,10.3.0.2,5001,10.1.0.2,36722,4,2.0-3.0,58733776,469870208
20231120103937,10.3.0.2,5001,10.1.0.2,36722,4,3.0-4.0,58712056,469696448
20231120103938,10.3.0.2,5001,10.1.0.2,36722,4,4.0-5.0,58720744,469765952
20231120103939,10.3.0.2,5001,10.1.0.2,36722,4,5.0-6.0,58732328,469858624
20231120103940,10.3.0.2,5001,10.1.0.2,36722,4,6.0-7.0,58717848,469742784
20231120103941,10.3.0.2,5001,10.1.0.2,36722,4,7.0-8.0,58733776,469870208
20231120103942,10.3.0.2,5001,10.1.0.2,36722,4,8.0-9.0,58664272,469314176
20231120103943,10.3.0.2,5001,10.1.0.2,36722,4,9.0-10.0,58730880,469847040
20231120103944,10.3.0.2,5001,10.1.0.2,36722,4,10.0-11.0,58717848,469742784
20231120103945,10.3.0.2,5001,10.1.0.2,36722,4,11.0-12.0,58649792,469198336
20231120103946,10.3.0.2,5001,10.1.0.2,36722,4,12.0-13.0,58727984,469823872
20231120103947,10.3.0.2,5001,10.1.0.2,36722,4,13.0-14.0,58407976,467263808
20231120103948,10.3.0.2,5001,10.1.0.2,36722,4,14.0-15.0,58282000,466256000
20231120103949,10.3.0.2,5001,10.1.0.2,36722,4,15.0-16.0,58711024,469688192
20231120103950,10.3.0.2,5001,10.1.0.2,36722,4,16.0-17.0,58387704,467101632
20231120103951,10.3.0.2,5001,10.1.0.2,36722,4,17.0-18.0,58699024,469592192
20231120103952,10.3.0.2,5001,10.1.0.2,36722,4,18.0-19.0,58716400,469731200
20231120103953,10.3.0.2,5001,10.1.0.2,36722,4,19.0-20.0,58413768,467310144
20231120103954,10.3.0.2,5001,10.1.0.2,36722,4,20.0-21.0,58707712,469661696
20231120103955,10.3.0.2,5001,10.1.0.2,36722,4,21.0-22.0,58636760,469094080
20231120103956,10.3.0.2,5001,10.1.0.2,36722,4,22.0-23.0,58701920,469615360
20231120103957,10.3.0.2,5001,10.1.0.2,36722,4,23.0-24.0,58691784,469534272
20231120103958,10.3.0.2,5001,10.1.0.2,36722,4,24.0-25.0,58704816,469638528
20231120103959,10.3.0.2,5001,10.1.0.2,36722,4,25.0-26.0,58712056,469696448
20231120104000,10.3.0.2,5001,10.1.0.2,36722,4,26.0-27.0,58510784,468086272
20231120104001,10.3.0.2,5001,10.1.0.2,36722,4,27.0-28.0,58565808,468526464
20231120104002,10.3.0.2,5001,10.1.0.2,36722,4,28.0-29.0,58696128,469569024
20231120104003,10.3.0.2,5001,10.1.0.2,36722,4,29.0-30.0,58703368,469626944
20231120104004,10.3.0.2,5001,10.1.0.2,36722,4,30.0-31.0,58706072,469648576
20231120104005,10.3.0.2,5001,10.1.0.2,36722,4,31.0-32.0,58222632,465781056
20231120104006,10.3.0.2,5001,10.1.0.2,36722,4,32.0-33.0,58428248,467425984
20231120104007,10.3.0.2,5001,10.1.0.2,36722,4,33.0-34.0,58681648,469453184
20231120104008,10.3.0.2,5001,10.1.0.2,36722,4,34.0-35.0,58597664,468781312
20231120104009,10.3.0.2,5001,10.1.0.2,36722,4,35.0-36.0,58226976,465815808
20231120104010,10.3.0.2,5001,10.1.0.2,36722,4,36.0-37.0,58683096,469464768
20231120104011,10.3.0.2,5001,10.1.0.2,36722,4,37.0-38.0,58716400,469731200
20231120104012,10.3.0.2,5001,10.1.0.2,36722,4,38.0-39.0,58681648,469453184
20231120104013,10.3.0.2,5001,10.1.0.2,36722,4,39.0-40.0,58301416,466411328
20231120104014,10.3.0.2,5001,10.1.0.2,36722,4,40.0-41.0,58710608,469684864
20231120104015,10.3.0.2,5001,10.1.0.2,36722,4,41.0-42.0,58626624,469012992
20231120104016,10.3.0.2,5001,10.1.0.2,36722,4,42.0-43.0,58575944,468607552
20231120104017,10.3.0.2,5001,10.1.0.2,36722,4,43.0-44.0,58677304,469418432
20231120104018,10.3.0.2,5001,10.1.0.2,36722,4,44.0-45.0,58652688,469221504
20231120104019,10.3.0.2,5001,10.1.0.2,36722,4,45.0-46.0,58681648,469453184
20231120104020,10.3.0.2,5001,10.1.0.2,36722,4,46.0-47.0,58709160,469673280
20231120104021,10.3.0.2,5001,10.1.0.2,36722,4,47.0-48.0,57827328,462618624
20231120104022,10.3.0.2,5001,10.1.0.2,36722,4,48.0-49.0,57688320,461506560
20231120104023,10.3.0.2,5001,10.1.0.2,36722,4,49.0-50.0,58714616,469716928
20231120104024,10.3.0.2,5001,10.1.0.2,36722,4,50.0-51.0,58654136,469233088
20231120104025,10.3.0.2,5001,10.1.0.2,36722,4,51.0-52.0,57781872,462254976
20231120104026,10.3.0.2,5001,10.1.0.2,36722,4,52.0-53.0,58700472,469603776
20231120104027,10.3.0.2,5001,10.1.0.2,36722,4,53.0-54.0,58696128,469569024
20231120104028,10.3.0.2,5001,10.1.0.2,36722,4,54.0-55.0,58694680,469557440
20231120104029,10.3.0.2,5001,10.1.0.2,36722,4,55.0-56.0,58662824,469302592
20231120104030,10.3.0.2,5001,10.1.0.2,36722,4,56.0-57.0,57993848,463950784
