timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231120103914,10.4.0.2,5001,10.2.0.2,60616,3,51.0-52.0,32761890,262095120,0.079,0,22287,0.000,0
20231120103915,10.4.0.2,5001,10.2.0.2,60616,3,52.0-53.0,32764830,262118640,0.079,0,22289,0.000,0
20231120103916,10.4.0.2,5001,10.2.0.2,60616,3,53.0-54.0,32772180,262177440,0.057,0,22294,0.000,0
20231120103917,10.4.0.2,5001,10.2.0.2,60616,3,54.0-55.0,32764830,262118640,0.070,0,22289,0.000,0
20231120103918,10.4.0.2,5001,10.2.0.2,60616,3,55.0-56.0,32770710,262165680,0.074,0,22293,0.000,0
20231120103919,10.4.0.2,5001,10.2.0.2,60616,3,56.0-57.0,32761890,262095120,0.072,0,22287,0.000,0
20231120103920,10.4.0.2,5001,10.2.0.2,60616,3,57.0-58.0,32769240,262153920,0.063,0,22292,0.000,0
20231120103921,10.4.0.2,5001,10.2.0.2,60616,3,58.0-59.0,32770710,262165680,0.085,0,22293,0.000,0
20231120103922,10.4.0.2,5001,10.2.0.2,60616,3,0.0-60.0,1966082370,262144984,0.053,0,1337471,0.000,0
20231120103922,10.4.0.2,0,10.2.0.2,0,-1,0.0-60.0,1998842790,266513051,0.080,0,1359757,0.000,0
