timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120103712,10.3.0.2,5001,10.1.0.2,52208,4,0.0-1.0,63748200,509985600
20231120103713,10.3.0.2,5001,10.1.0.2,52208,4,1.0-2.0,58833688,470669504
20231120103714,10.3.0.2,5001,10.1.0.2,52208,4,2.0-3.0,58856856,470854848
20231120103715,10.3.0.2,5001,10.1.0.2,52208,4,3.0-4.0,58797488,470379904
20231120103716,10.3.0.2,5001,10.1.0.2,52208,4,4.0-5.0,58942288,471538304
20231120103717,10.3.0.2,5001,10.1.0.2,52208,4,5.0-6.0,58836584,470692672
20231120103718,10.3.0.2,5001,10.1.0.2,52208,4,6.0-7.0,58858304,470866432
20231120103719,10.3.0.2,5001,10.1.0.2,52208,4,7.0-8.0,58838032,470704256
20231120103720,10.3.0.2,5001,10.1.0.2,52208,4,8.0-9.0,58814864,470518912
20231120103721,10.3.0.2,5001,10.1.0.2,52208,4,9.0-10.0,58908984,471271872
20231120103722,10.3.0.2,5001,10.1.0.2,52208,4,10.0-11.0,58839480,470715840
20231120103723,10.3.0.2,5001,10.1.0.2,52208,4,11.0-12.0,58865544,470924352
20231120103724,10.3.0.2,5001,10.1.0.2,52208,4,12.0-13.0,58833688,470669504
20231120103725,10.3.0.2,5001,10.1.0.2,52208,4,13.0-14.0,58859752,470878016
20231120103726,10.3.0.2,5001,10.1.0.2,52208,4,14.0-15.0,58882920,471063360
20231120103727,10.3.0.2,5001,10.1.0.2,52208,4,15.0-16.0,58851064,470808512
20231120103728,10.3.0.2,5001,10.1.0.2,52208,4,16.0-17.0,59013240,472105920
20231120103729,10.3.0.2,5001,10.1.0.2,52208,4,17.0-18.0,58840928,470727424
20231120103730,10.3.0.2,5001,10.1.0.2,52208,4,18.0-19.0,58895952,471167616
20231120103731,10.3.0.2,5001,10.1.0.2,52208,4,19.0-20.0,58835136,470681088
20231120103732,10.3.0.2,5001,10.1.0.2,52208,4,20.0-21.0,58853960,470831680
20231120103733,10.3.0.2,5001,10.1.0.2,52208,4,21.0-22.0,58735976,469887808
20231120103734,10.3.0.2,5001,10.1.0.2,52208,4,22.0-23.0,59021176,472169408
20231120103735,10.3.0.2,5001,10.1.0.2,52208,4,23.0-24.0,58853960,470831680
20231120103736,10.3.0.2,5001,10.1.0.2,52208,4,24.0-25.0,58845272,470762176
20231120103737,10.3.0.2,5001,10.1.0.2,52208,4,25.0-26.0,58832240,470657920
20231120103738,10.3.0.2,5001,10.1.0.2,52208,4,26.0-27.0,58853960,470831680
20231120103739,10.3.0.2,5001,10.1.0.2,52208,4,27.0-28.0,58838032,470704256
20231120103740,10.3.0.2,5001,10.1.0.2,52208,4,28.0-29.0,58848168,470785344
20231120103741,10.3.0.2,5001,10.1.0.2,52208,4,29.0-30.0,58838032,470704256
20231120103742,10.3.0.2,5001,10.1.0.2,52208,4,30.0-31.0,58849616,470796928
20231120103743,10.3.0.2,5001,10.1.0.2,52208,4,31.0-32.0,58838032,470704256
20231120103744,10.3.0.2,5001,10.1.0.2,52208,4,32.0-33.0,58856856,470854848
20231120103745,10.3.0.2,5001,10.1.0.2,52208,4,33.0-34.0,58764184,470113472
20231120103746,10.3.0.2,5001,10.1.0.2,52208,4,34.0-35.0,58866992,470935936
20231120103747,10.3.0.2,5001,10.1.0.2,52208,4,35.0-36.0,58859752,470878016
20231120103748,10.3.0.2,5001,10.1.0.2,52208,4,36.0-37.0,58833688,470669504
20231120103749,10.3.0.2,5001,10.1.0.2,52208,4,37.0-38.0,58872784,470982272
20231120103750,10.3.0.2,5001,10.1.0.2,52208,4,38.0-39.0,58866992,470935936
20231120103751,10.3.0.2,5001,10.1.0.2,52208,4,39.0-40.0,58848168,470785344
20231120103752,10.3.0.2,5001,10.1.0.2,52208,4,40.0-41.0,58856856,470854848
20231120103753,10.3.0.2,5001,10.1.0.2,52208,4,41.0-42.0,58865544,470924352
20231120103754,10.3.0.2,5001,10.1.0.2,52208,4,42.0-43.0,58677304,469418432
20231120103755,10.3.0.2,5001,10.1.0.2,52208,4,43.0-44.0,58535400,468283200
20231120103756,10.3.0.2,5001,10.1.0.2,52208,4,44.0-45.0,58848168,470785344
20231120103757,10.3.0.2,5001,10.1.0.2,52208,4,45.0-46.0,58842376,470739008
20231120103758,10.3.0.2,5001,10.1.0.2,52208,4,46.0-47.0,58693232,469545856
20231120103759,10.3.0.2,5001,10.1.0.2,52208,4,47.0-48.0,58436936,467495488
20231120103800,10.3.0.2,5001,10.1.0.2,52208,4,48.0-49.0,58829344,470634752
20231120103801,10.3.0.2,5001,10.1.0.2,52208,4,49.0-50.0,58784456,470275648
20231120103802,10.3.0.2,5001,10.1.0.2,52208,4,50.0-51.0,58846720,470773760
20231120103803,10.3.0.2,5001,10.1.0.2,52208,4,51.0-52.0,58529608,468236864
20231120103804,10.3.0.2,5001,10.1.0.2,52208,4,52.0-53.0,58852512,470820096
20231120103805,10.3.0.2,5001,10.1.0.2,52208,4,53.0-54.0,58807624,470460992
20231120103806,10.3.0.2,5001,10.1.0.2,52208,4,54.0-55.0,58833688,470669504
20231120103807,10.3.0.2,5001,10.1.0.2,52208,4,55.0-56.0,58823552,470588416
20231120103808,10.3.0.2,5001,10.1.0.2,52208,4,56.0-57.0,58526712,468213696
20231120103809,10.3.0.2,5001,10.1.0.2,52208,4,57.0-58.0,58848168,470785344
20231120103810,10.3.0.2,5001,10.1.0.2,52208,4,58.0-59.0,58830792,470646336
20231120103811,10.3.0.2,5001,10.1.0.2,52208,4,59.0-60.0,59108808,472870464
20231120103811,10.3.0.2,5001,10.1.0.2,52208,4,0.0-60.0,3534880768,471265360
20231120103811,10.3.0.2,0,10.1.0.2,0,-1,0.0-60.0,3598628968,479764181
