timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231117151156,10.1.0.2,45603,10.1.0.4,5001,1,50.0-51.0,77529270,620234160,0.009,14147,66888,21.150,7
20231117151157,10.1.0.2,45603,10.1.0.4,5001,1,51.0-52.0,85152690,681221520,0.012,8943,66870,13.374,2
20231117151158,10.1.0.2,45603,10.1.0.4,5001,1,52.0-53.0,79934190,639473520,0.012,12616,66993,18.832,0
20231117151159,10.1.0.2,45603,10.1.0.4,5001,1,53.0-54.0,85783320,686266560,0.011,8490,66846,12.701,1
20231117151200,10.1.0.2,45603,10.1.0.4,5001,1,54.0-55.0,87517920,700143360,0.050,7099,66635,10.654,6
20231117151201,10.1.0.2,45603,10.1.0.4,5001,1,55.0-56.0,83998740,671989920,0.007,10026,67168,14.927,0
20231117151202,10.1.0.2,45603,10.1.0.4,5001,1,56.0-57.0,85840650,686725200,0.022,8500,66895,12.706,0
20231117151203,10.1.0.2,45603,10.1.0.4,5001,1,57.0-58.0,87087210,696697680,0.007,6331,65574,9.655,9
20231117151204,10.1.0.2,45603,10.1.0.4,5001,1,58.0-59.0,95698470,765587760,0.008,1672,66773,2.504,5
20231117151205,10.1.0.2,45603,10.1.0.4,5001,1,59.0-60.0,96298230,770385840,0.013,1376,66885,2.057,3
20231117151205,10.1.0.2,45603,10.1.0.4,5001,1,0.0-60.0,4722686640,629456397,0.025,799282,4011994,19.922,285
