timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231120104323,10.4.0.2,5001,10.2.0.2,41096,3,15.0-16.0,32675160,261401280,0.083,0,22228,0.000,0
20231120104324,10.4.0.2,5001,10.2.0.2,41096,3,16.0-17.0,32842740,262741920,0.054,0,22342,0.000,0
20231120104325,10.4.0.2,5001,10.2.0.2,41096,3,17.0-18.0,32741310,261930480,0.076,0,22273,0.000,0
20231120104326,10.4.0.2,5001,10.2.0.2,41096,3,18.0-19.0,32698680,261589440,0.072,0,22244,0.000,0
20231120104327,10.4.0.2,5001,10.2.0.2,41096,3,19.0-20.0,32908890,263271120,0.067,0,22387,0.000,0
20231120104328,10.4.0.2,5001,10.2.0.2,41096,3,20.0-21.0,32653110,261224880,0.082,0,22213,0.000,0
20231120104329,10.4.0.2,5001,10.2.0.2,41096,3,21.0-22.0,32825100,262600800,0.049,0,22330,0.000,0
20231120104331,10.4.0.2,5001,10.2.0.2,41096,3,22.0-23.0,32751600,262012800,0.073,0,22280,0.000,0
20231120104331,10.4.0.2,5001,10.2.0.2,41096,3,23.0-24.0,32791290,262330320,0.060,0,22307,0.000,0
20231120104333,10.4.0.2,5001,10.2.0.2,41096,3,24.0-25.0,32770710,262165680,0.079,0,22293,0.000,0
20231120104333,10.4.0.2,5001,10.2.0.2,41096,3,25.0-26.0,32657520,261260160,0.098,0,22216,0.000,0
20231120104335,10.4.0.2,5001,10.2.0.2,41096,3,26.0-27.0,32891250,263130000,0.067,0,22375,0.000,0
20231120104335,10.4.0.2,5001,10.2.0.2,41096,3,27.0-28.0,32675160,261401280,0.085,0,22228,0.000,0
20231120104336,10.4.0.2,5001,10.2.0.2,41096,3,28.0-29.0,32851560,262812480,0.047,0,22348,0.000,0
20231120104337,10.4.0.2,5001,10.2.0.2,41096,3,29.0-30.0,32725140,261801120,0.077,0,22262,0.000,0
20231120104338,10.4.0.2,5001,10.2.0.2,41096,3,30.0-31.0,32744250,261954000,0.064,0,22275,0.000,0
20231120104339,10.4.0.2,5001,10.2.0.2,41096,3,31.0-32.0,32801580,262412640,0.078,0,22314,0.000,0
20231120104340,10.4.0.2,5001,10.2.0.2,41096,3,32.0-33.0,32685450,261483600,0.079,0,22235,0.000,0
20231120104341,10.4.0.2,5001,10.2.0.2,41096,3,33.0-34.0,32910360,263282880,0.062,0,22388,0.000,0
20231120104342,10.4.0.2,5001,10.2.0.2,41096,3,34.0-35.0,32670750,261366000,0.077,0,22225,0.000,0
20231120104343,10.4.0.2,5001,10.2.0.2,41096,3,35.0-36.0,32779530,262236240,0.061,0,22299,0.000,0
20231120104344,10.4.0.2,5001,10.2.0.2,41096,3,36.0-37.0,32769240,262153920,0.073,0,22292,0.000,0
20231120104346,10.4.0.2,5001,10.2.0.2,41096,3,37.0-38.0,32742780,261942240,0.061,0,22274,0.000,0
20231120104347,10.4.0.2,5001,10.2.0.2,41096,3,38.0-39.0,32882430,263059440,0.053,0,22369,0.000,0
20231120104348,10.4.0.2,5001,10.2.0.2,41096,3,39.0-40.0,32656050,261248400,0.078,0,22215,0.000,0
20231120104348,10.4.0.2,5001,10.2.0.2,41096,3,40.0-41.0,32788350,262306800,0.047,0,22305,0.000,0
20231120104349,10.4.0.2,5001,10.2.0.2,41096,3,41.0-42.0,32811870,262494960,0.076,0,22321,0.000,0
20231120104350,10.4.0.2,5001,10.2.0.2,41096,3,42.0-43.0,32691330,261530640,0.059,0,22239,0.000,0
20231120104351,10.4.0.2,5001,10.2.0.2,41096,3,43.0-44.0,32864790,262918320,0.073,0,22357,0.000,0
20231120104352,10.4.0.2,5001,10.2.0.2,41096,3,44.0-45.0,32663400,261307200,0.069,0,22220,0.000,0
20231120104353,10.4.0.2,5001,10.2.0.2,41096,3,45.0-46.0,32886840,263094720,0.076,0,22372,0.000,0
20231120104354,10.4.0.2,5001,10.2.0.2,41096,3,46.0-47.0,32666340,261330720,0.091,0,22222,0.000,0
20231120104355,10.4.0.2,5001,10.2.0.2,41096,3,47.0-48.0,32763360,262106880,0.056,0,22288,0.000,0
20231120104357,10.4.0.2,5001,10.2.0.2,41096,3,48.0-49.0,32854500,262836000,0.074,0,22350,0.000,0
20231120104358,10.4.0.2,5001,10.2.0.2,41096,3,49.0-50.0,32656050,261248400,0.074,0,22215,0.000,0
20231120104359,10.4.0.2,5001,10.2.0.2,41096,3,50.0-51.0,32898600,263188800,0.070,0,22380,0.000,0
20231120104359,10.4.0.2,5001,10.2.0.2,41096,3,51.0-52.0,32645760,261166080,0.084,0,22208,0.000,0
20231120104400,10.4.0.2,5001,10.2.0.2,41096,3,52.0-53.0,32905950,263247600,0.053,0,22385,0.000,0
20231120104401,10.4.0.2,5001,10.2.0.2,41096,3,53.0-54.0,32664870,261318960,0.089,0,22221,0.000,0
20231120104402,10.4.0.2,5001,10.2.0.2,41096,3,54.0-55.0,32779530,262236240,0.059,0,22299,0.000,0
20231120104403,10.4.0.2,5001,10.2.0.2,41096,3,55.0-56.0,32810400,262483200,0.080,0,22320,0.000,0
20231120104404,10.4.0.2,5001,10.2.0.2,41096,3,56.0-57.0,32689860,261518880,0.061,0,22238,0.000,0
20231120104405,10.4.0.2,5001,10.2.0.2,41096,3,57.0-58.0,32860380,262883040,0.084,0,22354,0.000,0
20231120104406,10.4.0.2,5001,10.2.0.2,41096,3,58.0-59.0,32670750,261366000,0.090,0,22225,0.000,0
20231120104408,10.4.0.2,5001,10.2.0.2,41096,3,0.0-60.0,1966080900,262144268,0.059,0,1337470,0.000,0
20231120104408,10.4.0.2,0,10.2.0.2,0,-1,0.0-60.0,1998525270,266470186,0.078,0,1359541,0.000,0
