timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231117150845,10.1.0.2,39548,10.1.0.3,5001,1,0.0-1.0,38434324,307474592
20231117150846,10.1.0.2,39548,10.1.0.3,5001,1,1.0-2.0,36997240,295977920
20231117150847,10.1.0.2,39548,10.1.0.3,5001,1,2.0-3.0,39779000,318232000
20231117150848,10.1.0.2,39548,10.1.0.3,5001,1,3.0-4.0,40763496,326107968
20231117150849,10.1.0.2,39548,10.1.0.3,5001,1,4.0-5.0,45529144,364233152
20231117150850,10.1.0.2,39548,10.1.0.3,5001,1,5.0-6.0,47114296,376914368
20231117150851,10.1.0.2,39548,10.1.0.3,5001,1,6.0-7.0,44449384,355595072
20231117150852,10.1.0.2,39548,10.1.0.3,5001,1,7.0-8.0,43581400,348651200
20231117150853,10.1.0.2,39548,10.1.0.3,5001,1,8.0-9.0,38146296,305170368
20231117150854,10.1.0.2,39548,10.1.0.3,5001,1,9.0-10.0,40761624,326092992
20231117150855,10.1.0.2,39548,10.1.0.3,5001,1,10.0-11.0,40115008,320920064
20231117150856,10.1.0.2,39548,10.1.0.3,5001,1,11.0-12.0,40310928,322487424
20231117150857,10.1.0.2,39548,10.1.0.3,5001,1,12.0-13.0,40929320,327434560
20231117150858,10.1.0.2,39548,10.1.0.3,5001,1,13.0-14.0,42753800,342030400
20231117150859,10.1.0.2,39548,10.1.0.3,5001,1,14.0-15.0,42296232,338369856
20231117150900,10.1.0.2,39548,10.1.0.3,5001,1,15.0-16.0,44997144,359977152
20231117150901,10.1.0.2,39548,10.1.0.3,5001,1,16.0-17.0,42886792,343094336
20231117150902,10.1.0.2,39548,10.1.0.3,5001,1,17.0-18.0,43873000,350984000
20231117150903,10.1.0.2,39548,10.1.0.3,5001,1,18.0-19.0,39725360,317802880
20231117150904,10.1.0.2,39548,10.1.0.3,5001,1,19.0-20.0,41811992,334495936
20231117150905,10.1.0.2,39548,10.1.0.3,5001,1,20.0-21.0,41937392,335499136
20231117150906,10.1.0.2,39548,10.1.0.3,5001,1,21.0-22.0,41188616,329508928
20231117150907,10.1.0.2,39548,10.1.0.3,5001,1,22.0-23.0,41709632,333677056
20231117150908,10.1.0.2,39548,10.1.0.3,5001,1,23.0-24.0,43552328,348418624
20231117150909,10.1.0.2,39548,10.1.0.3,5001,1,24.0-25.0,41168800,329350400
20231117150910,10.1.0.2,39548,10.1.0.3,5001,1,25.0-26.0,42423960,339391680
20231117150911,10.1.0.2,39548,10.1.0.3,5001,1,26.0-27.0,41415744,331325952
20231117150912,10.1.0.2,39548,10.1.0.3,5001,1,27.0-28.0,43981712,351853696
20231117150913,10.1.0.2,39548,10.1.0.3,5001,1,28.0-29.0,39055112,312440896
20231117150914,10.1.0.2,39548,10.1.0.3,5001,1,29.0-30.0,40659280,325274240
20231117150915,10.1.0.2,39548,10.1.0.3,5001,1,30.0-31.0,39194568,313556544
20231117150916,10.1.0.2,39548,10.1.0.3,5001,1,31.0-32.0,40601296,324810368
20231117150917,10.1.0.2,39548,10.1.0.3,5001,1,32.0-33.0,40301560,322412480
20231117150918,10.1.0.2,39548,10.1.0.3,5001,1,33.0-34.0,38110384,304883072
20231117150919,10.1.0.2,39548,10.1.0.3,5001,1,34.0-35.0,40141184,321129472
20231117150920,10.1.0.2,39548,10.1.0.3,5001,1,35.0-36.0,43039096,344312768
20231117150921,10.1.0.2,39548,10.1.0.3,5001,1,36.0-37.0,43802776,350422208
20231117150922,10.1.0.2,39548,10.1.0.3,5001,1,37.0-38.0,42008752,336070016
20231117150923,10.1.0.2,39548,10.1.0.3,5001,1,38.0-39.0,39413304,315306432
20231117150924,10.1.0.2,39548,10.1.0.3,5001,1,39.0-40.0,39360976,314887808
20231117150925,10.1.0.2,39548,10.1.0.3,5001,1,40.0-41.0,39896424,319171392
20231117150926,10.1.0.2,39548,10.1.0.3,5001,1,41.0-42.0,39991688,319933504
20231117150927,10.1.0.2,39548,10.1.0.3,5001,1,42.0-43.0,40651616,325212928
20231117150928,10.1.0.2,39548,10.1.0.3,5001,1,43.0-44.0,39377736,315021888
20231117150929,10.1.0.2,39548,10.1.0.3,5001,1,44.0-45.0,41176688,329413504
20231117150930,10.1.0.2,39548,10.1.0.3,5001,1,45.0-46.0,43351048,346808384
20231117150931,10.1.0.2,39548,10.1.0.3,5001,1,46.0-47.0,42197664,337581312
20231117150932,10.1.0.2,39548,10.1.0.3,5001,1,47.0-48.0,43720184,349761472
20231117150933,10.1.0.2,39548,10.1.0.3,5001,1,48.0-49.0,42007184,336057472
20231117150934,10.1.0.2,39548,10.1.0.3,5001,1,49.0-50.0,40314840,322518720
20231117150935,10.1.0.2,39548,10.1.0.3,5001,1,50.0-51.0,39522272,316178176
20231117150936,10.1.0.2,39548,10.1.0.3,5001,1,51.0-52.0,41658336,333266688
20231117150937,10.1.0.2,39548,10.1.0.3,5001,1,52.0-53.0,39073656,312589248
20231117150938,10.1.0.2,39548,10.1.0.3,5001,1,53.0-54.0,40358808,322870464
20231117150939,10.1.0.2,39548,10.1.0.3,5001,1,54.0-55.0,41947568,335580544
20231117150940,10.1.0.2,39548,10.1.0.3,5001,1,55.0-56.0,43980560,351844480
20231117150941,10.1.0.2,39548,10.1.0.3,5001,1,56.0-57.0,41936352,335490816
20231117150942,10.1.0.2,39548,10.1.0.3,5001,1,57.0-58.0,44413104,355304832
20231117150943,10.1.0.2,39548,10.1.0.3,5001,1,58.0-59.0,38183480,305467840
20231117150944,10.1.0.2,39548,10.1.0.3,5001,1,59.0-60.0,38441936,307535488
20231117150944,10.1.0.2,39548,10.1.0.3,5001,1,0.0-60.1,2483683388,330667663
