timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120104351,10.3.0.2,5001,10.1.0.2,38662,4,43.0-44.0,27562680,220501440
20231120104352,10.3.0.2,5001,10.1.0.2,38662,4,44.0-45.0,27477304,219818432
20231120104353,10.3.0.2,5001,10.1.0.2,38662,4,45.0-46.0,27653904,221231232
20231120104354,10.3.0.2,5001,10.1.0.2,38662,4,46.0-47.0,27403808,219230464
20231120104355,10.3.0.2,5001,10.1.0.2,38662,4,47.0-48.0,27634000,221072000
20231120104356,10.3.0.2,5001,10.1.0.2,38662,4,48.0-49.0,27536616,220292928
20231120104357,10.3.0.2,5001,10.1.0.2,38662,4,49.0-50.0,27490280,219922240
20231120104358,10.3.0.2,5001,10.1.0.2,38662,4,50.0-51.0,27635112,221080896
20231120104359,10.3.0.2,5001,10.1.0.2,38662,4,51.0-52.0,27417880,219343040
20231120104400,10.3.0.2,5001,10.1.0.2,38662,4,52.0-53.0,27666936,221335488
20231120104401,10.3.0.2,5001,10.1.0.2,38662,4,53.0-54.0,27390056,219120448
20231120104402,10.3.0.2,5001,10.1.0.2,38662,4,54.0-55.0,27639080,221112640
20231120104403,10.3.0.2,5001,10.1.0.2,38662,4,55.0-56.0,27529328,220234624
20231120104404,10.3.0.2,5001,10.1.0.2,38662,4,56.0-57.0,27536616,220292928
20231120104405,10.3.0.2,5001,10.1.0.2,38662,4,57.0-58.0,27584080,220672640
20231120104406,10.3.0.2,5001,10.1.0.2,38662,4,58.0-59.0,27445392,219563136
20231120104407,10.3.0.2,5001,10.1.0.2,38662,4,59.0-60.0,27635096,221080768
20231120104407,10.3.0.2,5001,10.1.0.2,38662,4,0.0-60.0,1814560768,241742095
20231120104407,10.3.0.2,0,10.1.0.2,0,-1,0.0-60.0,1902500704,253457759
