timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231120131641,10.4.0.2,30001,10.2.0.2,39503,3,23.0-24.0,119640360,957122880,0.022,0,81388,0.000,0
20231120131642,10.4.0.2,30001,10.2.0.2,39503,3,24.0-25.0,119615370,956922960,0.033,0,81371,0.000,0
20231120131643,10.4.0.2,30001,10.2.0.2,39503,3,25.0-26.0,119640360,957122880,0.035,0,81388,0.000,0
20231120131644,10.4.0.2,30001,10.2.0.2,39503,3,26.0-27.0,119618310,956946480,0.025,0,81373,0.000,0
20231120131645,10.4.0.2,30001,10.2.0.2,39503,3,27.0-28.0,119638890,957111120,0.041,0,81387,0.000,0
20231120131646,10.4.0.2,30001,10.2.0.2,39503,3,28.0-29.0,119618310,956946480,0.022,0,81373,0.000,0
20231120131647,10.4.0.2,30001,10.2.0.2,39503,3,29.0-30.0,119638890,957111120,0.022,0,81387,0.000,0
20231120131648,10.4.0.2,30001,10.2.0.2,39503,3,30.0-31.0,119618310,956946480,0.021,0,81373,0.000,0
20231120131649,10.4.0.2,30001,10.2.0.2,39503,3,31.0-32.0,119640360,957122880,0.041,0,81388,0.000,0
20231120131650,10.4.0.2,30001,10.2.0.2,39503,3,32.0-33.0,119618310,956946480,0.025,0,81373,0.000,0
20231120131651,10.4.0.2,30001,10.2.0.2,39503,3,33.0-34.0,119640360,957122880,0.021,0,81388,0.000,0
20231120131652,10.4.0.2,30001,10.2.0.2,39503,3,34.0-35.0,119616840,956934720,0.022,0,81372,0.000,0
20231120131653,10.4.0.2,30001,10.2.0.2,39503,3,35.0-36.0,119640360,957122880,0.026,0,81388,0.000,0
20231120131654,10.4.0.2,30001,10.2.0.2,39503,3,36.0-37.0,119618310,956946480,0.023,0,81373,0.000,0
20231120131655,10.4.0.2,30001,10.2.0.2,39503,3,37.0-38.0,119638890,957111120,0.037,0,81387,0.000,0
20231120131656,10.4.0.2,30001,10.2.0.2,39503,3,38.0-39.0,119618310,956946480,0.039,0,81373,0.000,0
20231120131657,10.4.0.2,30001,10.2.0.2,39503,3,39.0-40.0,119640360,957122880,0.022,0,81388,0.000,0
20231120131658,10.4.0.2,30001,10.2.0.2,39503,3,40.0-41.0,76972140,615777120,0.040,28888,81250,35.554,0
20231120131659,10.4.0.2,30001,10.2.0.2,39503,3,41.0-42.0,59765790,478126320,0.042,40655,81312,49.999,0
20231120131700,10.4.0.2,30001,10.2.0.2,39503,3,42.0-43.0,59821650,478573200,0.069,40694,81389,49.999,0
20231120131701,10.4.0.2,30001,10.2.0.2,39503,3,43.0-44.0,59820180,478561440,0.056,40708,81402,50.009,0
20231120131702,10.4.0.2,30001,10.2.0.2,39503,3,44.0-45.0,59809890,478479120,0.043,40684,81371,49.998,0
20231120131703,10.4.0.2,30001,10.2.0.2,39503,3,45.0-46.0,59821650,478573200,0.048,40696,81391,50.001,0
20231120131704,10.4.0.2,30001,10.2.0.2,39503,3,46.0-47.0,59809890,478479120,0.041,40685,81372,49.999,0
20231120131705,10.4.0.2,30001,10.2.0.2,39503,3,47.0-48.0,59820180,478561440,0.035,40687,81381,49.996,0
20231120131706,10.4.0.2,30001,10.2.0.2,39503,3,48.0-49.0,59808420,478467360,0.045,40686,81372,50.000,0
20231120131707,10.4.0.2,30001,10.2.0.2,39503,3,49.0-50.0,59820180,478561440,0.040,40692,81386,49.999,0
20231120131708,10.4.0.2,30001,10.2.0.2,39503,3,50.0-51.0,59809890,478479120,0.040,40689,81376,50.001,0
20231120131709,10.4.0.2,30001,10.2.0.2,39503,3,51.0-52.0,59817240,478537920,0.041,40693,81385,50.001,0
20231120131710,10.4.0.2,30001,10.2.0.2,39503,3,52.0-53.0,59808420,478467360,0.040,40676,81362,49.994,0
20231120131711,10.4.0.2,30001,10.2.0.2,39503,3,53.0-54.0,59818710,478549680,0.042,40695,81388,50.001,0
20231120131712,10.4.0.2,30001,10.2.0.2,39503,3,54.0-55.0,59808420,478467360,0.048,40682,81368,49.998,0
20231120131713,10.4.0.2,30001,10.2.0.2,39503,3,55.0-56.0,59821650,478573200,0.062,40698,81393,50.002,0
20231120131714,10.4.0.2,30001,10.2.0.2,39503,3,56.0-57.0,59809890,478479120,0.063,40686,81373,49.999,0
20231120131715,10.4.0.2,30001,10.2.0.2,39503,3,57.0-58.0,59820180,478561440,0.033,40694,81388,50.000,0
20231120131716,10.4.0.2,30001,10.2.0.2,39503,3,58.0-59.0,56831670,454653360,0.033,42837,81498,52.562,20
20231120131717,10.4.0.2,30001,10.2.0.2,39503,3,59.0-60.0,59818710,478549680,0.047,40687,81380,49.996,0
20231120131717,10.4.0.2,30001,10.2.0.2,39503,3,0.0-60.3,5989772250,795307711,15.345,808388,4883063,16.555,112
20231120131717,10.4.0.2,0,10.2.0.2,0,-1,0.0-60.3,6109265610,811173755,15.345,808388,4964351,16.284,112
