timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231120103600,10.4.0.2,5001,10.2.0.2,48440,3,0.0-1.0,81636450,653091600,0.028,7439,62974,11.813,0
20231120103601,10.4.0.2,5001,10.2.0.2,48440,3,1.0-2.0,82206810,657654480,0.033,7838,63761,12.293,0
20231120103602,10.4.0.2,5001,10.2.0.2,48440,3,2.0-3.0,82364100,658912800,0.035,7756,63786,12.159,0
20231120103603,10.4.0.2,5001,10.2.0.2,48440,3,3.0-4.0,82093620,656748960,0.039,7913,63759,12.411,0
20231120103604,10.4.0.2,5001,10.2.0.2,48440,3,4.0-5.0,81629100,653032800,0.031,8257,63787,12.945,0
20231120103605,10.4.0.2,5001,10.2.0.2,48440,3,5.0-6.0,82081860,656654880,0.041,7929,63767,12.434,0
20231120103606,10.4.0.2,5001,10.2.0.2,48440,3,6.0-7.0,82112730,656901840,0.026,7926,63785,12.426,0
20231120103607,10.4.0.2,5001,10.2.0.2,48440,3,7.0-8.0,82447890,659583120,0.026,7677,63764,12.040,0
20231120103608,10.4.0.2,5001,10.2.0.2,48440,3,8.0-9.0,82092150,656737200,0.034,7940,63785,12.448,0
20231120103609,10.4.0.2,5001,10.2.0.2,48440,3,9.0-10.0,81809910,654479280,0.033,8119,63772,12.731,0
20231120103610,10.4.0.2,5001,10.2.0.2,48440,3,10.0-11.0,82208280,657666240,0.034,7856,63780,12.317,0
20231120103611,10.4.0.2,5001,10.2.0.2,48440,3,11.0-12.0,81862830,654902640,0.034,8069,63758,12.656,0
20231120103612,10.4.0.2,5001,10.2.0.2,48440,3,12.0-13.0,81899580,655196640,0.033,8072,63786,12.655,0
20231120103613,10.4.0.2,5001,10.2.0.2,48440,3,13.0-14.0,82187700,657501600,0.042,7859,63769,12.324,0
20231120103614,10.4.0.2,5001,10.2.0.2,48440,3,14.0-15.0,82168590,657348720,0.036,7876,63773,12.350,0
20231120103615,10.4.0.2,5001,10.2.0.2,48440,3,15.0-16.0,82146540,657172320,0.039,7887,63769,12.368,0
20231120103616,10.4.0.2,5001,10.2.0.2,48440,3,16.0-17.0,82347930,658783440,0.040,7761,63780,12.168,0
20231120103617,10.4.0.2,5001,10.2.0.2,48440,3,17.0-18.0,81931920,655455360,0.034,8039,63775,12.605,0
20231120103618,10.4.0.2,5001,10.2.0.2,48440,3,18.0-19.0,81964260,655714080,0.021,8023,63781,12.579,0
20231120103619,10.4.0.2,5001,10.2.0.2,48440,3,19.0-20.0,82499340,659994720,0.038,7640,63762,11.982,0
20231120103620,10.4.0.2,5001,10.2.0.2,48440,3,20.0-21.0,82312650,658501200,0.037,7783,63778,12.203,0
20231120103621,10.4.0.2,5001,10.2.0.2,48440,3,21.0-22.0,82058340,656466720,0.034,7948,63770,12.464,0
20231120103622,10.4.0.2,5001,10.2.0.2,48440,3,22.0-23.0,82403790,659230320,0.040,7722,63779,12.107,0
20231120103623,10.4.0.2,5001,10.2.0.2,48440,3,23.0-24.0,81814320,654514560,0.023,8110,63766,12.718,0
20231120103624,10.4.0.2,5001,10.2.0.2,48440,3,24.0-25.0,82293540,658348320,0.035,7790,63772,12.215,0
20231120103625,10.4.0.2,5001,10.2.0.2,48440,3,25.0-26.0,82017180,656137440,0.042,7981,63775,12.514,0
20231120103626,10.4.0.2,5001,10.2.0.2,48440,3,26.0-27.0,81852540,654820320,0.032,8100,63782,12.700,0
20231120103627,10.4.0.2,5001,10.2.0.2,48440,3,27.0-28.0,82408200,659265600,0.040,7707,63767,12.086,0
20231120103628,10.4.0.2,5001,10.2.0.2,48440,3,28.0-29.0,82128900,657031200,0.035,7914,63784,12.408,0
20231120103629,10.4.0.2,5001,10.2.0.2,48440,3,29.0-30.0,82224450,657795600,0.034,7830,63765,12.279,0
20231120103630,10.4.0.2,5001,10.2.0.2,48440,3,30.0-31.0,82527270,660218160,0.034,7645,63786,11.985,0
20231120103631,10.4.0.2,5001,10.2.0.2,48440,3,31.0-32.0,82362630,658901040,0.038,7736,63765,12.132,0
20231120103632,10.4.0.2,5001,10.2.0.2,48440,3,32.0-33.0,82453770,659630160,0.025,7686,63777,12.051,0
20231120103633,10.4.0.2,5001,10.2.0.2,48440,3,33.0-34.0,82215630,657725040,0.036,7843,63772,12.299,0
20231120103634,10.4.0.2,5001,10.2.0.2,48440,3,34.0-35.0,81983370,655866960,0.037,8008,63779,12.556,0
20231120103635,10.4.0.2,5001,10.2.0.2,48440,3,35.0-36.0,82134780,657078240,0.038,7889,63763,12.372,0
20231120103636,10.4.0.2,5001,10.2.0.2,48440,3,36.0-37.0,81762870,654102960,0.030,8168,63789,12.805,0
20231120103637,10.4.0.2,5001,10.2.0.2,48440,3,37.0-38.0,81864300,654914400,0.029,8076,63766,12.665,0
20231120103638,10.4.0.2,5001,10.2.0.2,48440,3,38.0-39.0,82146540,657172320,0.034,7882,63764,12.361,0
20231120103639,10.4.0.2,5001,10.2.0.2,48440,3,39.0-40.0,81846660,654773280,0.041,8107,63785,12.710,0
20231120103640,10.4.0.2,5001,10.2.0.2,48440,3,40.0-41.0,82518450,660147600,0.029,7625,63760,11.959,0
20231120103641,10.4.0.2,5001,10.2.0.2,48440,3,41.0-42.0,82261200,658089600,0.037,7825,63785,12.268,0
20231120103642,10.4.0.2,5001,10.2.0.2,48440,3,42.0-43.0,82006890,656055120,0.041,7985,63772,12.521,0
20231120103643,10.4.0.2,5001,10.2.0.2,48440,3,43.0-44.0,81868710,654949680,0.036,8085,63778,12.677,0
