timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120103337,10.3.0.2,5001,10.1.0.2,36510,4,0.0-1.0,89000312,712002496
20231120103338,10.3.0.2,5001,10.1.0.2,36510,4,1.0-2.0,85463472,683707776
20231120103339,10.3.0.2,5001,10.1.0.2,36510,4,2.0-3.0,85449120,683592960
20231120103340,10.3.0.2,5001,10.1.0.2,36510,4,3.0-4.0,85441784,683534272
20231120103341,10.3.0.2,5001,10.1.0.2,36510,4,4.0-5.0,85462424,683699392
20231120103342,10.3.0.2,5001,10.1.0.2,36510,4,5.0-6.0,85441016,683528128
20231120103343,10.3.0.2,5001,10.1.0.2,36510,4,6.0-7.0,85451432,683611456
20231120103344,10.3.0.2,5001,10.1.0.2,36510,4,7.0-8.0,85428544,683428352
20231120103345,10.3.0.2,5001,10.1.0.2,36510,4,8.0-9.0,85465064,683720512
20231120103346,10.3.0.2,5001,10.1.0.2,36510,4,9.0-10.0,85442264,683538112
20231120103347,10.3.0.2,5001,10.1.0.2,36510,4,10.0-11.0,85447344,683578752
20231120103348,10.3.0.2,5001,10.1.0.2,36510,4,11.0-12.0,85471800,683774400
20231120103349,10.3.0.2,5001,10.1.0.2,36510,4,12.0-13.0,85463504,683708032
20231120103350,10.3.0.2,5001,10.1.0.2,36510,4,13.0-14.0,85406480,683251840
20231120103351,10.3.0.2,5001,10.1.0.2,36510,4,14.0-15.0,85464192,683713536
20231120103352,10.3.0.2,5001,10.1.0.2,36510,4,15.0-16.0,85459296,683674368
20231120103353,10.3.0.2,5001,10.1.0.2,36510,4,16.0-17.0,85442816,683542528
20231120103354,10.3.0.2,5001,10.1.0.2,36510,4,17.0-18.0,85448976,683591808
20231120103355,10.3.0.2,5001,10.1.0.2,36510,4,18.0-19.0,85455240,683641920
20231120103356,10.3.0.2,5001,10.1.0.2,36510,4,19.0-20.0,85445488,683563904
20231120103357,10.3.0.2,5001,10.1.0.2,36510,4,20.0-21.0,85458776,683670208
20231120103358,10.3.0.2,5001,10.1.0.2,36510,4,21.0-22.0,85445920,683567360
20231120103359,10.3.0.2,5001,10.1.0.2,36510,4,22.0-23.0,85443136,683545088
20231120103400,10.3.0.2,5001,10.1.0.2,36510,4,23.0-24.0,85445736,683565888
20231120103401,10.3.0.2,5001,10.1.0.2,36510,4,24.0-25.0,85440216,683521728
20231120103402,10.3.0.2,5001,10.1.0.2,36510,4,25.0-26.0,85469128,683753024
20231120103403,10.3.0.2,5001,10.1.0.2,36510,4,26.0-27.0,85432000,683456000
20231120103404,10.3.0.2,5001,10.1.0.2,36510,4,27.0-28.0,85470424,683763392
20231120103405,10.3.0.2,5001,10.1.0.2,36510,4,28.0-29.0,85435136,683481088
20231120103406,10.3.0.2,5001,10.1.0.2,36510,4,29.0-30.0,85435392,683483136
20231120103407,10.3.0.2,5001,10.1.0.2,36510,4,30.0-31.0,85454040,683632320
20231120103408,10.3.0.2,5001,10.1.0.2,36510,4,31.0-32.0,85475056,683800448
20231120103409,10.3.0.2,5001,10.1.0.2,36510,4,32.0-33.0,85413520,683308160
20231120103410,10.3.0.2,5001,10.1.0.2,36510,4,33.0-34.0,85463944,683711552
20231120103411,10.3.0.2,5001,10.1.0.2,36510,4,34.0-35.0,85436112,683488896
20231120103412,10.3.0.2,5001,10.1.0.2,36510,4,35.0-36.0,85468056,683744448
20231120103413,10.3.0.2,5001,10.1.0.2,36510,4,36.0-37.0,85429368,683434944
