timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120103226,10.4.0.2,5001,10.2.0.2,33568,4,0.0-1.0,47477024,379816192
20231120103227,10.4.0.2,5001,10.2.0.2,33568,4,1.0-2.0,61642808,493142464
20231120103228,10.4.0.2,5001,10.2.0.2,33568,4,2.0-3.0,61490768,491926144
20231120103229,10.4.0.2,5001,10.2.0.2,33568,4,3.0-4.0,63280496,506243968
20231120103230,10.4.0.2,5001,10.2.0.2,33568,4,4.0-5.0,69030504,552244032
20231120103231,10.4.0.2,5001,10.2.0.2,33568,4,5.0-6.0,71803424,574427392
20231120103232,10.4.0.2,5001,10.2.0.2,33568,4,6.0-7.0,76212968,609703744
20231120103233,10.4.0.2,5001,10.2.0.2,33568,4,7.0-8.0,67572256,540578048
20231120103234,10.4.0.2,5001,10.2.0.2,33568,4,8.0-9.0,65319280,522554240
20231120103235,10.4.0.2,5001,10.2.0.2,33568,4,9.0-10.0,70194696,561557568
20231120103236,10.4.0.2,5001,10.2.0.2,33568,4,10.0-11.0,72930656,583445248
20231120103237,10.4.0.2,5001,10.2.0.2,33568,4,11.0-12.0,63209808,505678464
20231120103238,10.4.0.2,5001,10.2.0.2,33568,4,12.0-13.0,61299632,490397056
20231120103239,10.4.0.2,5001,10.2.0.2,33568,4,13.0-14.0,61529864,492238912
20231120103240,10.4.0.2,5001,10.2.0.2,33568,4,14.0-15.0,70013696,560109568
20231120103241,10.4.0.2,5001,10.2.0.2,33568,4,15.0-16.0,72720272,581762176
20231120103242,10.4.0.2,5001,10.2.0.2,33568,4,16.0-17.0,76620176,612961408
20231120103243,10.4.0.2,5001,10.2.0.2,33568,4,17.0-18.0,74575096,596600768
20231120103244,10.4.0.2,5001,10.2.0.2,33568,4,18.0-19.0,74050720,592405760
20231120103245,10.4.0.2,5001,10.2.0.2,33568,4,19.0-20.0,72995128,583961024
20231120103246,10.4.0.2,5001,10.2.0.2,33568,4,20.0-21.0,72482448,579859584
20231120103247,10.4.0.2,5001,10.2.0.2,33568,4,21.0-22.0,78718416,629747328
20231120103248,10.4.0.2,5001,10.2.0.2,33568,4,22.0-23.0,75771088,606168704
20231120103249,10.4.0.2,5001,10.2.0.2,33568,4,23.0-24.0,66626200,533009600
20231120103250,10.4.0.2,5001,10.2.0.2,33568,4,24.0-25.0,66626824,533014592
20231120103251,10.4.0.2,5001,10.2.0.2,33568,4,25.0-26.0,74255520,594044160
20231120103252,10.4.0.2,5001,10.2.0.2,33568,4,26.0-27.0,73128752,585030016
20231120103253,10.4.0.2,5001,10.2.0.2,33568,4,27.0-28.0,71867136,574937088
20231120103254,10.4.0.2,5001,10.2.0.2,33568,4,28.0-29.0,70190352,561522816
20231120103255,10.4.0.2,5001,10.2.0.2,33568,4,29.0-30.0,69165168,553321344
20231120103256,10.4.0.2,5001,10.2.0.2,33568,4,30.0-31.0,68153792,545230336
20231120103257,10.4.0.2,5001,10.2.0.2,33568,4,31.0-32.0,49747488,397979904
20231120103258,10.4.0.2,5001,10.2.0.2,33568,4,32.0-33.0,46732752,373862016
20231120103259,10.4.0.2,5001,10.2.0.2,33568,4,33.0-34.0,46525688,372205504
20231120103300,10.4.0.2,5001,10.2.0.2,33568,4,34.0-35.0,47081720,376653760
20231120103301,10.4.0.2,5001,10.2.0.2,33568,4,35.0-36.0,46503936,372031488
20231120103302,10.4.0.2,5001,10.2.0.2,33568,4,36.0-37.0,47112720,376901760
20231120103303,10.4.0.2,5001,10.2.0.2,33568,4,37.0-38.0,46532584,372260672
20231120103304,10.4.0.2,5001,10.2.0.2,33568,4,38.0-39.0,48285248,386281984
20231120103305,10.4.0.2,5001,10.2.0.2,33568,4,39.0-40.0,46867152,374937216
20231120103306,10.4.0.2,5001,10.2.0.2,33568,4,40.0-41.0,46788936,374311488
20231120103307,10.4.0.2,5001,10.2.0.2,33568,4,41.0-42.0,46637440,373099520
20231120103308,10.4.0.2,5001,10.2.0.2,33568,4,42.0-43.0,46995504,375964032
20231120103309,10.4.0.2,5001,10.2.0.2,33568,4,43.0-44.0,46531800,372254400
20231120103310,10.4.0.2,5001,10.2.0.2,33568,4,44.0-45.0,47109672,376877376
20231120103311,10.4.0.2,5001,10.2.0.2,33568,4,45.0-46.0,46514072,372112576
20231120103312,10.4.0.2,5001,10.2.0.2,33568,4,46.0-47.0,47111744,376893952
20231120103313,10.4.0.2,5001,10.2.0.2,33568,4,47.0-48.0,46544032,372352256
20231120103314,10.4.0.2,5001,10.2.0.2,33568,4,48.0-49.0,47093744,376749952
20231120103315,10.4.0.2,5001,10.2.0.2,33568,4,49.0-50.0,46529136,372233088
20231120103316,10.4.0.2,5001,10.2.0.2,33568,4,50.0-51.0,47108544,376868352
20231120103317,10.4.0.2,5001,10.2.0.2,33568,4,51.0-52.0,47710168,381681344
20231120103318,10.4.0.2,5001,10.2.0.2,33568,4,52.0-53.0,46518472,372147776
20231120103319,10.4.0.2,5001,10.2.0.2,33568,4,53.0-54.0,46932304,375458432
20231120103320,10.4.0.2,5001,10.2.0.2,33568,4,54.0-55.0,46706808,373654464
20231120103321,10.4.0.2,5001,10.2.0.2,33568,4,55.0-56.0,47823648,382589184
20231120103322,10.4.0.2,5001,10.2.0.2,33568,4,56.0-57.0,46967888,375743104
20231120103323,10.4.0.2,5001,10.2.0.2,33568,4,57.0-58.0,46527776,372222208
20231120103324,10.4.0.2,5001,10.2.0.2,33568,4,58.0-59.0,47693848,381550784
20231120103325,10.4.0.2,5001,10.2.0.2,33568,4,59.0-60.0,52258216,418065728
20231120103325,10.4.0.2,5001,10.2.0.2,33568,4,0.0-60.0,3511418880,468122211
20231120103325,10.4.0.2,0,10.2.0.2,0,-1,0.0-60.0,3558895904,474451575
