timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231117150230,10.1.0.2,55423,10.1.0.4,5001,1,50.0-51.0,85312920,682503360,0.009,8839,66875,13.217,0
20231117150231,10.1.0.2,55423,10.1.0.4,5001,1,51.0-52.0,83598900,668791200,0.019,10070,66940,15.043,3
20231117150232,10.1.0.2,55423,10.1.0.4,5001,1,52.0-53.0,81661440,653291520,0.004,10904,66456,16.408,4
20231117150233,10.1.0.2,55423,10.1.0.4,5001,1,53.0-54.0,81749640,653997120,0.011,11365,66977,16.969,0
20231117150234,10.1.0.2,55423,10.1.0.4,5001,1,54.0-55.0,76776630,614213040,0.014,14751,66980,22.023,6
20231117150235,10.1.0.2,55423,10.1.0.4,5001,1,55.0-56.0,77758590,622068720,0.007,13989,66886,20.915,6
20231117150236,10.1.0.2,55423,10.1.0.4,5001,1,56.0-57.0,78111390,624891120,0.018,13488,66625,20.245,17
20231117150237,10.1.0.2,55423,10.1.0.4,5001,1,57.0-58.0,79628430,637027440,0.005,12616,66785,18.890,10
20231117150238,10.1.0.2,55423,10.1.0.4,5001,1,58.0-59.0,80360490,642883920,0.013,12466,67133,18.569,4
20231117150239,10.1.0.2,55423,10.1.0.4,5001,1,59.0-60.0,77857080,622856640,0.014,14285,67249,21.242,11
20231117150239,10.1.0.2,55423,10.1.0.4,5001,1,0.0-60.0,4769409120,635822536,0.013,767915,4012411,19.138,229
