timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s, Jitter ms, lost datagrams,total datagrams, lost datagrams in %,0
20231117150340,10.1.0.2,52235,10.1.0.3,5001,1,50.0-51.0,51367680,410941440,0.023,16029,50973,31.446,394
20231117150341,10.1.0.2,52235,10.1.0.3,5001,1,51.0-52.0,51388260,411106080,0.033,16108,51066,31.543,378
20231117150342,10.1.0.2,52235,10.1.0.3,5001,1,52.0-53.0,51347100,410776800,0.022,16090,51020,31.537,390
20231117150343,10.1.0.2,52235,10.1.0.3,5001,1,53.0-54.0,51570540,412564320,0.016,15939,51021,31.240,373
20231117150344,10.1.0.2,52235,10.1.0.3,5001,1,54.0-55.0,51473520,411788160,0.021,16000,51016,31.363,353
20231117150345,10.1.0.2,52235,10.1.0.3,5001,1,55.0-56.0,50307810,402462480,0.021,16799,51022,32.925,400
20231117150346,10.1.0.2,52235,10.1.0.3,5001,1,56.0-57.0,51447060,411576480,0.016,16028,51026,31.411,336
20231117150347,10.1.0.2,52235,10.1.0.3,5001,1,57.0-58.0,51592590,412740720,0.018,15914,51011,31.197,349
20231117150348,10.1.0.2,52235,10.1.0.3,5001,1,58.0-59.0,51669030,413352240,0.018,15878,51027,31.117,380
20231117150349,10.1.0.2,52235,10.1.0.3,5001,1,59.0-60.0,51467640,411741120,0.022,16005,51017,31.372,317
20231117150349,10.1.0.2,52235,10.1.0.3,5001,1,0.0-60.0,3087123480,411533286,0.019,961141,3061225,31.397,22881
