timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231104173453,10.1.0.2,56350,10.1.0.3,5001,1,0.0-1.0,583604,4668832
20231104173454,10.1.0.2,56350,10.1.0.3,5001,1,1.0-2.0,684904,5479232
20231104173455,10.1.0.2,56350,10.1.0.3,5001,1,2.0-3.0,650152,5201216
20231104173456,10.1.0.2,56350,10.1.0.3,5001,1,3.0-4.0,645808,5166464
20231104173457,10.1.0.2,56350,10.1.0.3,5001,1,4.0-5.0,596576,4772608
20231104173458,10.1.0.2,56350,10.1.0.3,5001,1,5.0-6.0,645808,5166464
20231104173459,10.1.0.2,56350,10.1.0.3,5001,1,6.0-7.0,645808,5166464
20231104173500,10.1.0.2,56350,10.1.0.3,5001,1,7.0-8.0,655944,5247552
20231104173501,10.1.0.2,56350,10.1.0.3,5001,1,8.0-9.0,632776,5062208
20231104173502,10.1.0.2,56350,10.1.0.3,5001,1,9.0-10.0,654496,5235968
20231104173503,10.1.0.2,56350,10.1.0.3,5001,1,10.0-11.0,609608,4876864
20231104173504,10.1.0.2,56350,10.1.0.3,5001,1,11.0-12.0,650152,5201216
20231104173505,10.1.0.2,56350,10.1.0.3,5001,1,12.0-13.0,660288,5282304
20231104173506,10.1.0.2,56350,10.1.0.3,5001,1,13.0-14.0,645808,5166464
20231104173507,10.1.0.2,56350,10.1.0.3,5001,1,14.0-15.0,657392,5259136
20231104173508,10.1.0.2,56350,10.1.0.3,5001,1,15.0-16.0,541552,4332416
20231104173509,10.1.0.2,56350,10.1.0.3,5001,1,16.0-17.0,667528,5340224
20231104173510,10.1.0.2,56350,10.1.0.3,5001,1,17.0-18.0,674768,5398144
20231104173511,10.1.0.2,56350,10.1.0.3,5001,1,18.0-19.0,666080,5328640
20231104173512,10.1.0.2,56350,10.1.0.3,5001,1,19.0-20.0,664632,5317056
20231104173513,10.1.0.2,56350,10.1.0.3,5001,1,20.0-21.0,621192,4969536
20231104173514,10.1.0.2,56350,10.1.0.3,5001,1,21.0-22.0,642912,5143296
20231104173515,10.1.0.2,56350,10.1.0.3,5001,1,22.0-23.0,642912,5143296
20231104173516,10.1.0.2,56350,10.1.0.3,5001,1,23.0-24.0,642912,5143296
20231104173517,10.1.0.2,56350,10.1.0.3,5001,1,24.0-25.0,657392,5259136
20231104173518,10.1.0.2,56350,10.1.0.3,5001,1,25.0-26.0,619744,4957952
20231104173519,10.1.0.2,56350,10.1.0.3,5001,1,26.0-27.0,653048,5224384
20231104173520,10.1.0.2,56350,10.1.0.3,5001,1,27.0-28.0,692144,5537152
20231104173521,10.1.0.2,56350,10.1.0.3,5001,1,28.0-29.0,586440,4691520
20231104173522,10.1.0.2,56350,10.1.0.3,5001,1,29.0-30.0,647256,5178048
20231104173523,10.1.0.2,56350,10.1.0.3,5001,1,30.0-31.0,624088,4992704
20231104173524,10.1.0.2,56350,10.1.0.3,5001,1,31.0-32.0,674768,5398144
20231104173525,10.1.0.2,56350,10.1.0.3,5001,1,32.0-33.0,613952,4911616
20231104173526,10.1.0.2,56350,10.1.0.3,5001,1,33.0-34.0,543000,4344000
20231104173527,10.1.0.2,56350,10.1.0.3,5001,1,34.0-35.0,616848,4934784
20231104173528,10.1.0.2,56350,10.1.0.3,5001,1,35.0-36.0,650152,5201216
20231104173529,10.1.0.2,56350,10.1.0.3,5001,1,36.0-37.0,653048,5224384
20231104173530,10.1.0.2,56350,10.1.0.3,5001,1,37.0-38.0,684904,5479232
20231104173531,10.1.0.2,56350,10.1.0.3,5001,1,38.0-39.0,567616,4540928
20231104173532,10.1.0.2,56350,10.1.0.3,5001,1,39.0-40.0,647256,5178048
20231104173533,10.1.0.2,56350,10.1.0.3,5001,1,40.0-41.0,590784,4726272
20231104173534,10.1.0.2,56350,10.1.0.3,5001,1,41.0-42.0,660288,5282304
20231104173535,10.1.0.2,56350,10.1.0.3,5001,1,42.0-43.0,608160,4865280
20231104173536,10.1.0.2,56350,10.1.0.3,5001,1,43.0-44.0,670424,5363392
20231104173537,10.1.0.2,56350,10.1.0.3,5001,1,44.0-45.0,671872,5374976
20231104173538,10.1.0.2,56350,10.1.0.3,5001,1,45.0-46.0,629880,5039040
20231104173539,10.1.0.2,56350,10.1.0.3,5001,1,46.0-47.0,655944,5247552
20231104173540,10.1.0.2,56350,10.1.0.3,5001,1,47.0-48.0,584992,4679936
20231104173541,10.1.0.2,56350,10.1.0.3,5001,1,48.0-49.0,651600,5212800
20231104173542,10.1.0.2,56350,10.1.0.3,5001,1,49.0-50.0,676216,5409728
20231104173543,10.1.0.2,56350,10.1.0.3,5001,1,50.0-51.0,709520,5676160
20231104173544,10.1.0.2,56350,10.1.0.3,5001,1,51.0-52.0,556032,4448256
20231104173545,10.1.0.2,56350,10.1.0.3,5001,1,52.0-53.0,603816,4830528
20231104173546,10.1.0.2,56350,10.1.0.3,5001,1,53.0-54.0,580648,4645184
20231104173547,10.1.0.2,56350,10.1.0.3,5001,1,54.0-55.0,642912,5143296
20231104173548,10.1.0.2,56350,10.1.0.3,5001,1,55.0-56.0,682008,5456064
20231104173549,10.1.0.2,56350,10.1.0.3,5001,1,56.0-57.0,645808,5166464
20231104173550,10.1.0.2,56350,10.1.0.3,5001,1,57.0-58.0,622640,4981120
20231104173551,10.1.0.2,56350,10.1.0.3,5001,1,58.0-59.0,650152,5201216
20231104173552,10.1.0.2,56350,10.1.0.3,5001,1,59.0-60.0,674768,5398144
20231104173552,10.1.0.2,56350,10.1.0.3,5001,1,0.0-60.2,38404156,5104495
