timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231103124212,10.1.0.2,47488,10.1.0.3,5001,2,14.0-15.0,5332926464,42663411712
20231103124212,10.1.0.2,47504,10.1.0.3,5001,3,14.0-15.0,5467864712,43742917696
20231103124212,10.1.0.2,47508,10.1.0.3,5001,4,14.0-15.0,5211750776,41694006208
20231103124213,10.1.0.2,47478,10.1.0.3,5001,1,15.0-16.0,5350489360,42803914880
20231103124213,10.1.0.2,47488,10.1.0.3,5001,2,15.0-16.0,5144576000,41156608000
20231103124213,10.1.0.2,47504,10.1.0.3,5001,3,15.0-16.0,5352653176,42821225408
20231103124213,10.1.0.2,47508,10.1.0.3,5001,4,15.0-16.0,4994105344,39952842752
20231103124214,10.1.0.2,47478,10.1.0.3,5001,1,16.0-17.0,5532090744,44256725952
20231103124214,10.1.0.2,47488,10.1.0.3,5001,2,16.0-17.0,5297930240,42383441920
20231103124214,10.1.0.2,47504,10.1.0.3,5001,3,16.0-17.0,5418515728,43348125824
20231103124214,10.1.0.2,47508,10.1.0.3,5001,4,16.0-17.0,5163188224,41305505792
20231103124215,10.1.0.2,47478,10.1.0.3,5001,1,17.0-18.0,5502795776,44022366208
20231103124215,10.1.0.2,47488,10.1.0.3,5001,2,17.0-18.0,5316280320,42530242560
20231103124215,10.1.0.2,47504,10.1.0.3,5001,3,17.0-18.0,5463212784,43705702272
20231103124215,10.1.0.2,47508,10.1.0.3,5001,4,17.0-18.0,5286526976,42292215808
20231103124216,10.1.0.2,47478,10.1.0.3,5001,1,18.0-19.0,5512495104,44099960832
20231103124216,10.1.0.2,47488,10.1.0.3,5001,2,18.0-19.0,5497355912,43978847296
20231103124216,10.1.0.2,47504,10.1.0.3,5001,3,18.0-19.0,5585174152,44681393216
20231103124216,10.1.0.2,47508,10.1.0.3,5001,4,18.0-19.0,5282659976,42261279808
20231103124217,10.1.0.2,47478,10.1.0.3,5001,1,19.0-20.0,5503648120,44029184960
20231103124217,10.1.0.2,47488,10.1.0.3,5001,2,19.0-20.0,5320671608,42565372864
20231103124217,10.1.0.2,47504,10.1.0.3,5001,3,19.0-20.0,5598019960,44784159680
20231103124217,10.1.0.2,47508,10.1.0.3,5001,4,19.0-20.0,5213061496,41704491968
20231103124218,10.1.0.2,47478,10.1.0.3,5001,1,20.0-21.0,5642386704,45139093632
20231103124218,10.1.0.2,47488,10.1.0.3,5001,2,20.0-21.0,5355864064,42846912512
20231103124218,10.1.0.2,47504,10.1.0.3,5001,3,20.0-21.0,5612896256,44903170048
20231103124218,10.1.0.2,47508,10.1.0.3,5001,4,20.0-21.0,5336596480,42692771840
20231103124219,10.1.0.2,47478,10.1.0.3,5001,1,21.0-22.0,5363073024,42904584192
20231103124219,10.1.0.2,47488,10.1.0.3,5001,2,21.0-22.0,5312872448,42502979584
20231103124219,10.1.0.2,47504,10.1.0.3,5001,3,21.0-22.0,5433065472,43464523776
20231103124219,10.1.0.2,47508,10.1.0.3,5001,4,21.0-22.0,5193203712,41545629696
20231103124220,10.1.0.2,47478,10.1.0.3,5001,1,22.0-23.0,5454364296,43634914368
20231103124220,10.1.0.2,47488,10.1.0.3,5001,2,22.0-23.0,5302517760,42420142080
20231103124220,10.1.0.2,47504,10.1.0.3,5001,3,22.0-23.0,5419433984,43355471872
20231103124220,10.1.0.2,47508,10.1.0.3,5001,4,22.0-23.0,5181603464,41452827712
20231103124221,10.1.0.2,47478,10.1.0.3,5001,1,23.0-24.0,5280433256,42243466048
20231103124221,10.1.0.2,47488,10.1.0.3,5001,2,23.0-24.0,5214175232,41713401856
20231103124221,10.1.0.2,47504,10.1.0.3,5001,3,23.0-24.0,5325324288,42602594304
20231103124221,10.1.0.2,47508,10.1.0.3,5001,4,23.0-24.0,5073994104,40591952832
20231103124222,10.1.0.2,47478,10.1.0.3,5001,1,24.0-25.0,5371685984,42973487872
20231103124222,10.1.0.2,47488,10.1.0.3,5001,2,24.0-25.0,5170605608,41364844864
20231103124222,10.1.0.2,47504,10.1.0.3,5001,3,24.0-25.0,5343769096,42750152768
20231103124222,10.1.0.2,47508,10.1.0.3,5001,4,24.0-25.0,5154013184,41232105472
20231103124223,10.1.0.2,47478,10.1.0.3,5001,1,25.0-26.0,5378053024,43024424192
20231103124223,10.1.0.2,47488,10.1.0.3,5001,2,25.0-26.0,5212131800,41697054400
20231103124223,10.1.0.2,47504,10.1.0.3,5001,3,25.0-26.0,5402168824,43217350592
20231103124223,10.1.0.2,47508,10.1.0.3,5001,4,25.0-26.0,5157945344,41263562752
20231103124224,10.1.0.2,47478,10.1.0.3,5001,1,26.0-27.0,5393219584,43145756672
20231103124224,10.1.0.2,47488,10.1.0.3,5001,2,26.0-27.0,5138022400,41104179200
20231103124224,10.1.0.2,47504,10.1.0.3,5001,3,26.0-27.0,5253168776,42025350208
20231103124224,10.1.0.2,47508,10.1.0.3,5001,4,26.0-27.0,5065539584,40524316672
20231103124225,10.1.0.2,47478,10.1.0.3,5001,1,27.0-28.0,5583011840,44664094720
