timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231120114022,10.3.0.2,30003,10.1.0.2,38342,4,0.0-1.0,486528,3892224
20231120114023,10.3.0.2,30003,10.1.0.2,38342,4,1.0-2.0,477840,3822720
20231120114024,10.3.0.2,30003,10.1.0.2,38342,4,2.0-3.0,477840,3822720
20231120114025,10.3.0.2,30003,10.1.0.2,38342,4,3.0-4.0,477840,3822720
20231120114026,10.3.0.2,30003,10.1.0.2,38342,4,4.0-5.0,438744,3509952
20231120114027,10.3.0.2,30003,10.1.0.2,38342,4,5.0-6.0,518384,4147072
20231120114028,10.3.0.2,30003,10.1.0.2,38342,4,6.0-7.0,477840,3822720
20231120114029,10.3.0.2,30003,10.1.0.2,38342,4,7.0-8.0,477840,3822720
20231120114030,10.3.0.2,30003,10.1.0.2,38342,4,8.0-9.0,333040,2664320
20231120114031,10.3.0.2,30003,10.1.0.2,38342,4,9.0-10.0,624088,4992704
20231120114032,10.3.0.2,30003,10.1.0.2,38342,4,10.0-11.0,477840,3822720
20231120114033,10.3.0.2,30003,10.1.0.2,38342,4,11.0-12.0,477840,3822720
20231120114034,10.3.0.2,30003,10.1.0.2,38342,4,12.0-13.0,479288,3834304
20231120114035,10.3.0.2,30003,10.1.0.2,38342,4,13.0-14.0,477840,3822720
20231120114036,10.3.0.2,30003,10.1.0.2,38342,4,14.0-15.0,477840,3822720
20231120114037,10.3.0.2,30003,10.1.0.2,38342,4,15.0-16.0,477840,3822720
20231120114038,10.3.0.2,30003,10.1.0.2,38342,4,16.0-17.0,479288,3834304
20231120114039,10.3.0.2,30003,10.1.0.2,38342,4,17.0-18.0,322904,2583232
20231120114040,10.3.0.2,30003,10.1.0.2,38342,4,18.0-19.0,632776,5062208
20231120114041,10.3.0.2,30003,10.1.0.2,38342,4,19.0-20.0,477840,3822720
20231120114042,10.3.0.2,30003,10.1.0.2,38342,4,0.0-20.8,9961472,3828100
20231120114042,10.3.0.2,0,10.1.0.2,0,-1,0.0-20.8,10448000,4015068
