timestamp,Snd IP,Snd port,RCV IP,RCV port,ID,report time,sent data Bytes,throughput bits/s
20231119192020,10.2.0.5,35282,10.1.0.3,30001,1,0.0-1.0,1983820,15870560
20231119192021,10.2.0.5,35282,10.1.0.3,30001,1,1.0-2.0,2185032,17480256
20231119192022,10.2.0.5,35282,10.1.0.3,30001,1,2.0-3.0,2185032,17480256
20231119192023,10.2.0.5,35282,10.1.0.3,30001,1,3.0-4.0,2176344,17410752
20231119192024,10.2.0.5,35282,10.1.0.3,30001,1,4.0-5.0,2215440,17723520
20231119192025,10.2.0.5,35282,10.1.0.3,30001,1,5.0-6.0,2183584,17468672
20231119192026,10.2.0.5,35282,10.1.0.3,30001,1,6.0-7.0,2173448,17387584
20231119192027,10.2.0.5,35282,10.1.0.3,30001,1,7.0-8.0,2221232,17769856
20231119192028,10.2.0.5,35282,10.1.0.3,30001,1,8.0-9.0,2225576,17804608
20231119192029,10.2.0.5,35282,10.1.0.3,30001,1,9.0-10.0,2273360,18186880
20231119192030,10.2.0.5,35282,10.1.0.3,30001,1,10.0-11.0,2240056,17920448
20231119192031,10.2.0.5,35282,10.1.0.3,30001,1,11.0-12.0,2260328,18082624
20231119192032,10.2.0.5,35282,10.1.0.3,30001,1,12.0-13.0,2199512,17596096
20231119192033,10.2.0.5,35282,10.1.0.3,30001,1,13.0-14.0,2254536,18036288
20231119192034,10.2.0.5,35282,10.1.0.3,30001,1,14.0-15.0,2232816,17862528
20231119192035,10.2.0.5,35282,10.1.0.3,30001,1,15.0-16.0,2206752,17654016
20231119192036,10.2.0.5,35282,10.1.0.3,30001,1,16.0-17.0,2243968,17951744
20231119192037,10.2.0.5,35282,10.1.0.3,30001,1,17.0-18.0,2227640,17821120
20231119192038,10.2.0.5,35282,10.1.0.3,30001,1,18.0-19.0,1941632,15533056
20231119192039,10.2.0.5,35282,10.1.0.3,30001,1,19.0-20.0,0,0
20231119192040,10.2.0.5,35282,10.1.0.3,30001,1,20.0-21.0,4032680,32261440
20231119192041,10.2.0.5,35282,10.1.0.3,30001,1,21.0-22.0,1171432,9371456
20231119192042,10.2.0.5,35282,10.1.0.3,30001,1,22.0-23.0,1190256,9522048
20231119192043,10.2.0.5,35282,10.1.0.3,30001,1,23.0-24.0,1113744,8909952
20231119192044,10.2.0.5,35282,10.1.0.3,30001,1,24.0-25.0,1188808,9510464
20231119192045,10.2.0.5,35282,10.1.0.3,30001,1,25.0-26.0,1090344,8722752
20231119192046,10.2.0.5,35282,10.1.0.3,30001,1,26.0-27.0,713864,5710912
20231119192047,10.2.0.5,35282,10.1.0.3,30001,1,27.0-28.0,0,0
20231119192048,10.2.0.5,35282,10.1.0.3,30001,1,28.0-29.0,0,0
